S No.,Reco Full,Reco Datetime,Reco Provider,Reco For,Symbol,Target Price,Action,Buy Date,Buy Price,Sell Date,Sell Price,Status
5727,Buy Zensar Technologies; target of Rs 305: HDFC Securities ,2019-05-03 15:26:00,HDFC Securities,Zensar Technologies,ZENSARTECH,305.0,Buy,2019-05-03,246.0,2019-07-22,221.4,Complete
5728,Buy Future Lifestyle Fashions; target of Rs 585: Motilal Oswal ,2019-05-03 15:16:00,Motilal Oswal,Future Lifestyle Fashions,FRETAIL,585.0,Buy,2019-05-03,418.1,2019-08-06,376.29,Complete
5729,Buy Britannia Industries; target of Rs 3350: Motilal Oswal ,2019-05-03 15:12:00,Motilal Oswal,Britannia Industries,BRITANNIA,3350.0,Buy,2019-05-03,2782.95,2019-08-13,2504.655,Complete
5730,Hold Shoppers Stop; target of Rs 510: ICICI Direct ,2019-05-03 15:09:00,ICICI Direct,Shoppers Stop,SHOPERSTOP,510.0,Hold,2019-05-03,466.0,2019-07-24,419.4,Complete
5731,Buy Hero Motocorp; target of Rs 3080: HDFC Securities ,2019-05-03 15:08:00,HDFC Securities,Hero Motocorp,HEROMOTOCO,3080.0,Buy,2019-05-03,2550.0,2019-07-30,2295.0,Complete
5732,Buy Container Corporation of India; target of Rs 625: ICICI Direct ,2019-05-03 15:06:00,ICICI Direct,Container Corporation of India,CONCOR,625.0,Buy,2019-05-03,514.85,2019-05-14,463.365,Complete
5733,Accumulate Castrol India; target of Rs 174: Dolat Capital ,2019-05-03 13:48:00,Dolat Capital,Castrol India,CASTROLIND,174.0,Accumulate,2019-05-03,150.8,2019-06-27,135.72000000000003,Complete
5734,Buy Trent; target of Rs 415: ICICI Direct ,2019-05-03 13:43:00,ICICI Direct,Trent,TRENT,415.0,Buy,2019-05-03,365.0,2019-06-03,415.0,Complete
5735,Hold Ajanta Pharmaceuticals; target of Rs 1060: ICICI Direct ,2019-05-03 13:39:00,ICICI Direct,Ajanta Pharmaceuticals,AJANTPHARM,1060.0,Hold,,,,,Not Attempted
5736,Hold Apcotex Industries; target of Rs 575: ICICI Direct ,2019-05-03 13:28:00,ICICI Direct,Apcotex Industries,APCOTEXIND,575.0,Hold,2019-05-03,541.95,2019-07-04,487.75500000000005,Complete
